[ 2024-06-12 18:02:32,583 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-06-12 18:02:33,786 ] 10 root - INFO - The execution has started
[ 2024-06-12 18:02:33,786 ] 32 root - INFO - initiated data ingestion
[ 2024-06-12 18:02:33,797 ] 35 root - INFO - Reading data from database
[ 2024-06-12 18:02:33,836 ] 41 root - INFO - Data Ingestion is completed
[ 2024-06-12 18:02:33,934 ] 61 root - INFO - get_data_transformer_object1
[ 2024-06-12 18:02:33,940 ] 30 root - INFO - get_data_transformer_object
[ 2024-06-12 18:02:33,940 ] 68 root - INFO - get_data_transformer_object2
[ 2024-06-12 18:02:33,941 ] 74 root - INFO - get_data_transformer_object3
