[ 2024-06-12 17:16:55,370 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-06-12 17:16:56,679 ] 10 root - INFO - The execution has started
[ 2024-06-12 17:16:56,679 ] 32 root - INFO - initiated data ingestion
[ 2024-06-12 17:16:56,698 ] 35 root - INFO - Reading data from database
[ 2024-06-12 17:16:56,747 ] 41 root - INFO - Data Ingestion is completed
[ 2024-06-12 17:16:56,765 ] 62 root - INFO - get_data_transformer_object1
[ 2024-06-12 17:16:56,772 ] 30 root - INFO - get_data_transformer_object
[ 2024-06-12 17:16:56,772 ] 69 root - INFO - get_data_transformer_object2
[ 2024-06-12 17:16:56,774 ] 75 root - INFO - get_data_transformer_object3
[ 2024-06-12 17:16:56,774 ] 24 root - INFO - Custom Exception
