[ 2024-06-12 17:34:56,656 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-06-12 17:34:57,883 ] 10 root - INFO - The execution has started
[ 2024-06-12 17:34:57,883 ] 32 root - INFO - initiated data ingestion
[ 2024-06-12 17:34:57,894 ] 35 root - INFO - Reading data from database
[ 2024-06-12 17:34:57,945 ] 41 root - INFO - Data Ingestion is completed
[ 2024-06-12 17:34:58,042 ] 62 root - INFO - get_data_transformer_object1
[ 2024-06-12 17:34:58,047 ] 30 root - INFO - get_data_transformer_object
[ 2024-06-12 17:34:58,047 ] 69 root - INFO - get_data_transformer_object2
[ 2024-06-12 17:34:58,049 ] 75 root - INFO - get_data_transformer_object3
[ 2024-06-12 17:34:58,078 ] 24 root - INFO - Custom Exception
