[ 2024-06-12 17:51:39,384 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-06-12 17:51:40,592 ] 10 root - INFO - The execution has started
[ 2024-06-12 17:51:40,592 ] 32 root - INFO - initiated data ingestion
[ 2024-06-12 17:51:40,605 ] 35 root - INFO - Reading data from database
[ 2024-06-12 17:51:40,648 ] 41 root - INFO - Data Ingestion is completed
[ 2024-06-12 17:51:40,745 ] 61 root - INFO - get_data_transformer_object1
[ 2024-06-12 17:51:40,750 ] 30 root - INFO - get_data_transformer_object
[ 2024-06-12 17:51:40,751 ] 68 root - INFO - get_data_transformer_object2
[ 2024-06-12 17:51:40,752 ] 74 root - INFO - get_data_transformer_object3
[ 2024-06-12 17:51:40,787 ] 24 root - INFO - Custom Exception
