[ 2024-06-12 17:59:38,070 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-06-12 17:59:39,324 ] 10 root - INFO - The execution has started
[ 2024-06-12 17:59:39,324 ] 32 root - INFO - initiated data ingestion
[ 2024-06-12 17:59:39,338 ] 35 root - INFO - Reading data from database
[ 2024-06-12 17:59:39,391 ] 41 root - INFO - Data Ingestion is completed
[ 2024-06-12 17:59:39,513 ] 61 root - INFO - get_data_transformer_object1
[ 2024-06-12 17:59:39,520 ] 30 root - INFO - get_data_transformer_object
[ 2024-06-12 17:59:39,521 ] 68 root - INFO - get_data_transformer_object2
[ 2024-06-12 17:59:39,522 ] 74 root - INFO - get_data_transformer_object3
[ 2024-06-12 17:59:39,604 ] 24 root - INFO - Custom Exception
