[ 2024-06-12 17:01:17,530 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-06-12 17:01:20,627 ] 10 root - INFO - The execution has started
[ 2024-06-12 17:01:20,627 ] 32 root - INFO - initiated data ingestion
[ 2024-06-12 17:01:20,647 ] 35 root - INFO - Reading data from database
[ 2024-06-12 17:01:20,722 ] 41 root - INFO - Data Ingestion is completed
[ 2024-06-12 17:01:20,740 ] 60 root - INFO - get_data_transformer_object1
[ 2024-06-12 17:01:20,740 ] 30 root - INFO - get_data_transformer_object
[ 2024-06-12 17:01:20,740 ] 66 root - INFO - get_data_transformer_object2
[ 2024-06-12 17:01:20,741 ] 72 root - INFO - get_data_transformer_object3
[ 2024-06-12 17:01:20,745 ] 24 root - INFO - Custom Exception
