[ 2024-06-12 17:13:16,704 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-06-12 17:13:17,947 ] 10 root - INFO - The execution has started
[ 2024-06-12 17:13:17,947 ] 32 root - INFO - initiated data ingestion
[ 2024-06-12 17:13:17,960 ] 35 root - INFO - Reading data from database
[ 2024-06-12 17:13:18,001 ] 41 root - INFO - Data Ingestion is completed
[ 2024-06-12 17:13:18,017 ] 60 root - INFO - get_data_transformer_object1
[ 2024-06-12 17:13:18,023 ] 30 root - INFO - get_data_transformer_object
[ 2024-06-12 17:13:18,023 ] 67 root - INFO - get_data_transformer_object2
[ 2024-06-12 17:13:18,024 ] 73 root - INFO - get_data_transformer_object3
[ 2024-06-12 17:13:18,047 ] 24 root - INFO - Custom Exception
